sample,patient,vessel,seed,group,n_edges,pred_gt_length_ratio,broken_edge_fraction_5x,signed_excess_mm,positive_excess_mm
127_RCA,127,RCA,155921,rescued,5,56.404390554003314,0.8,104.98974931857798,104.98974931857798
127_RCA,127,RCA,155921,sacrificed,4,1.1281135282039665,0.0,0.25365207801608214,0.344986008883243
127_RCA,127,RCA,155921,always_nonconsecutive,2,13.161316219910606,0.5,12.0390712020687,12.0390712020687
127_RCA,127,RCA,181081,always_consecutive,582,1.3009161123236452,0.013745704467353952,79.89565429298801,142.45027811503067
127_RCA,127,RCA,181081,rescued,5,39.70370981680947,0.6,73.34243280602605,73.34243280602605
127_RCA,127,RCA,181081,sacrificed,4,0.7389247944723323,0.0,-0.5169030103919845,0.018337743266023943
127_RCA,127,RCA,181081,always_nonconsecutive,2,26.814089675464814,0.5,25.554607576990687,25.554607576990687
127_RCA,127,RCA,205019,always_consecutive,582,1.676724197679518,0.022336769759450172,179.67573132591613,219.67361891933396
127_RCA,127,RCA,205019,rescued,5,57.57671104656678,0.6,107.2112634152866,107.2112634152866
127_RCA,127,RCA,205019,sacrificed,4,0.9170619494410313,0.0,-0.16420911332167953,0.07921137052953336
127_RCA,127,RCA,205019,always_nonconsecutive,2,34.64127666732405,0.5,33.303116028125416,33.303116028125416
13_LCA,13,LCA,104729,always_consecutive,699,1.57360035588938,0.01430615164520744,187.02196480608558,233.57711667325822
13_LCA,13,LCA,104729,rescued,26,41.40697844088049,0.6538461538461539,499.475948405894,499.475948405894
13_LCA,13,LCA,104729,sacrificed,21,0.8878060210665617,0.0,-1.1670261151757306,0.372002002034327
13_LCA,13,LCA,104729,always_nonconsecutive,7,19.129052148949473,0.7142857142857143,56.56459320853989,56.56459320853989
13_LCA,13,LCA,130363,always_consecutive,699,1.47799991582585,0.011444921316165951,155.85151319559913,200.58447316076595
13_LCA,13,LCA,130363,rescued,26,48.60774372222847,0.6923076923076923,588.4855503837235,588.4855503837235
13_LCA,13,LCA,130363,sacrificed,21,0.8101854499668546,0.0,-1.974424465865783,0.18045404796346676
13_LCA,13,LCA,130363,always_nonconsecutive,7,35.31436706297527,0.7142857142857143,107.06451711752568,107.06451711752568
13_LCA,13,LCA,155921,always_consecutive,699,1.4242086002454115,0.01430615164520744,138.31289519080485,195.87454962183904
13_LCA,13,LCA,155921,rescued,26,46.41298834281922,0.6538461538461539,561.3558919200682,561.3558919200682
13_LCA,13,LCA,155921,sacrificed,21,0.8795426692764631,0.0,-1.252980347565066,0.7391703159879758
13_LCA,13,LCA,155921,always_nonconsecutive,7,31.37272751524494,0.5714285714285714,94.76617764780447,94.84041096175471
13_LCA,13,LCA,181081,always_consecutive,699,1.4408751369978328,0.012875536480686695,143.7470069690614,197.61386764517647
13_LCA,13,LCA,181081,rescued,26,40.97213725047424,0.6538461538461539,494.10081954537077,494.1440130814771
13_LCA,13,LCA,181081,sacrificed,21,0.8100926385851358,0.0,-1.9753898769090585,0.2596102301565273
13_LCA,13,LCA,181081,always_nonconsecutive,7,43.772044556089085,0.7142857142857143,133.4533808571409,133.4533808571409
13_LCA,13,LCA,205019,always_consecutive,699,1.403498538357762,0.010014306151645207,131.56039508212154,202.43194998561222
13_LCA,13,LCA,205019,rescued,26,29.254223899038845,0.6538461538461539,349.25415913225567,349.25415913225567
13_LCA,13,LCA,205019,sacrificed,21,0.6911353822478296,0.0,-3.21276666000409,0.0
13_LCA,13,LCA,205019,always_nonconsecutive,7,21.74570967096906,0.7142857142857143,64.72884620329344,64.72884620329344
13_RCA,13,RCA,104729,always_consecutive,1034,1.2624844356329255,0.013539651837524178,121.86854061121201,197.1232485403959
13_RCA,13,RCA,104729,rescued,86,48.936056740547265,0.8837209302325582,1603.053651067304,1603.053651067304
13_RCA,13,RCA,104729,sacrificed,29,1.7703906069499449,0.034482758620689655,10.752027930095268,13.361468741410045
13_RCA,13,RCA,104729,always_nonconsecutive,16,28.876369432290875,0.875,174.1997243979763,174.1997243979763
13_RCA,13,RCA,130363,always_consecutive,1034,1.4225970570374296,0.01644100580270793,196.20701122167577,281.0982229728686
13_RCA,13,RCA,130363,rescued,86,49.27663917790298,0.872093023255814,1614.443238714188,1614.443238714188
13_RCA,13,RCA,130363,sacrificed,29,0.8319314386905501,0.0,-2.3456644578320356,0.8647210007871418
13_RCA,13,RCA,130363,always_nonconsecutive,16,42.526402351299915,0.875,259.4989230002267,259.4989230002267
13_RCA,13,RCA,155921,always_consecutive,1034,1.2794752233052102,0.017408123791102514,129.75717024543542,219.62064751458053
13_RCA,13,RCA,155921,rescued,86,55.4974439247171,0.8488372093023255,1822.4762818977765,1822.6057848907353
13_RCA,13,RCA,155921,sacrificed,29,0.792417328093606,0.0,-2.8971468057973992,0.6656921785544978
13_RCA,13,RCA,155921,always_nonconsecutive,16,45.42804283815538,1.0,277.6313047775581,277.6313047775581
13_RCA,13,RCA,181081,always_consecutive,1034,1.3668086064890623,0.019342359767891684,170.3050676077762,257.0195488027043
13_RCA,13,RCA,181081,rescued,86,49.51225805232441,0.8255813953488372,1622.3226873502326,1622.3226873502326
13_RCA,13,RCA,181081,sacrificed,29,0.859777184945097,0.0,-1.9570327186048604,1.7566789738459732
13_RCA,13,RCA,181081,always_nonconsecutive,16,31.94177587129318,0.8125,193.35548132460923,193.35548132460923
13_RCA,13,RCA,205019,always_consecutive,1034,1.205966344366106,0.012572533849129593,95.62783310331653,198.51125620914877
13_RCA,13,RCA,205019,rescued,86,49.57771687887906,0.872093023255814,1624.5117287115393,1624.5117287115393
13_RCA,13,RCA,205019,sacrificed,29,3.4500899982129427,0.034482758620689655,34.19490821199,38.94939347675676
13_RCA,13,RCA,205019,always_nonconsecutive,16,36.30672950959757,0.9375,220.63212230360918,220.63212230360918
145_LCA,145,LCA,104729,always_consecutive,608,1.5504122079501794,0.009868421052631578,161.97694313082337,211.5217168595946
